,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.4003000004291534,1.7578970600128174,19.54948401451111,True,0.0005,1
1,True,512,cifar10,0,2,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.3663000001907349,2.1758655139923095,30.491252660751343,True,0.0005,1
2,True,512,cifar10,0,3,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.6259000003814698,1.066654999065399,41.23286581039429,True,0.0005,1
3,True,512,cifar10,0,4,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.6970999994277954,0.8410835334777832,52.179171562194824,True,0.0005,1
4,True,512,cifar10,0,5,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7372000008583068,0.7593313864707947,62.964099645614624,True,0.0005,1
5,True,512,cifar10,0,6,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7598999995231629,0.7047591605186463,73.77491927146912,True,0.0005,1
6,True,512,cifar10,0,7,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7571999996185302,0.7135558194160462,84.64627718925476,True,0.0005,1
7,True,512,cifar10,0,8,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7416999998092652,0.7865955351829529,95.51418733596802,True,0.0005,1
8,True,512,cifar10,0,9,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7863999999046326,0.6218416038513184,106.28888320922852,True,0.0005,1
9,True,512,cifar10,0,10,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.768400000667572,0.6739819843292236,117.20298981666565,True,0.0005,1
10,True,512,cifar10,0,11,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7785999998092651,0.6602130870819092,127.9738256931305,True,0.0005,1
11,True,512,cifar10,0,12,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7967000005722046,0.6193909067153931,138.77858996391296,True,0.0005,1
12,True,512,cifar10,0,13,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.8240000002861023,0.5114991176605225,149.53334736824036,True,0.0005,1
13,True,512,cifar10,0,14,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.7925999994277955,0.6210202819824219,160.4461395740509,True,0.0005,1
14,True,512,cifar10,0,15,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.8381000006675721,0.4700127589225769,171.39782309532166,True,0.0005,1
15,True,512,cifar10,0,16,20,28,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.8091000004768372,0.5503704175949097,182.18157982826233,True,0.0005,1
