,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.26800000014305114,1.936659203529358,11.070996046066284,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.3540999997138977,1.731702252960205,20.74400281906128,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.3918000003814697,1.6329451190948487,30.44644021987915,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.31729999980926515,1.900002721977234,40.09134030342102,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.4384000001907349,1.4987460119247435,49.81657910346985,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.46240000019073485,1.4591552186965941,59.57360887527466,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.44229999985694884,1.5413002016067505,69.34038710594177,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.48290000023841856,1.4147265045166015,78.99960041046143,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.49310000004768373,1.3463914918899536,88.7828278541565,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,1,0,False,0.5158999996185303,1.3427711725234985,98.62554812431335,True,0.0005,1
