,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.31129999980926515,1.8530793085098267,11.720779657363892,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.35330000023841857,1.7372686609268189,21.98997926712036,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.39769999990463256,1.637123864555359,32.089059829711914,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.4322000002384186,1.5395537605285645,42.09562420845032,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.4457999997138977,1.5210835651397705,52.260721921920776,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.4627999997615814,1.4559906135559082,62.436776876449585,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.4937999994277954,1.3895044122695923,72.47411346435547,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.4824999999523163,1.3730424722671508,82.59467482566833,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.5126000000953674,1.3382787481307983,92.7949104309082,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,8,0,False,0.5220000003814698,1.2944589851379396,102.99796223640442,True,0.0005,1
