,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.28999999990463254,1.880432555580139,21.046687364578247,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.36830000042915345,1.7053738536834717,41.05197715759277,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.3974999999523163,1.6151840286254884,61.227166175842285,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.43560000014305117,1.5306181465148925,82.01010465621948,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.45170000038146974,1.4835151239395141,102.09437847137451,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.4664000004291534,1.4365997255325318,122.11750268936157,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.49139999980926513,1.369341138458252,142.22041249275208,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.5288,1.2899280073165893,162.249431848526,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.5167999999046325,1.3323999954223633,182.27878189086914,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,7,0,False,0.5279000000953674,1.289213104057312,202.45866894721985,True,0.0005,1
