,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.2828000001430511,1.8807656965255737,13.268056154251099,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.3507000002861023,1.7368816940307616,24.634557247161865,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.34100000019073484,1.8389969356536866,36.288753509521484,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.43019999985694884,1.5288116550445556,47.64749193191528,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.4621999998569489,1.4637294292449952,59.09414291381836,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.49599999976158143,1.3880523847579955,70.69177865982056,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.5042000000953675,1.3427322174072265,82.1384961605072,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.5164000002384186,1.3034421035766601,93.55551242828369,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.5097000002861023,1.3611085117340087,104.86456680297852,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,16,10,,6,0,False,0.5261999997138977,1.2857074710845948,116.27704215049744,True,0.0005,1
