,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.3021,1.8605687934875488,11.088940858840942,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.35349999980926516,1.737027756690979,20.706241130828857,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.3940000003814697,1.5985018478393556,30.49023199081421,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.4165000000476837,1.5641413217544555,40.166523694992065,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.42240000038146974,1.528650773048401,49.876614570617676,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.4809000002861023,1.4007857681274414,59.65321183204651,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.49090000009536744,1.3795170841217042,69.36179494857788,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.4676000001907349,1.4539184711456299,79.16750073432922,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.505100000667572,1.353672434425354,88.90715384483337,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,4,0,False,0.5668999997138977,1.1818860689163209,98.64052748680115,True,0.0005,1
