,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.2837000000476837,1.9080676023483276,12.478386878967285,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.3643999999523163,1.704986955833435,23.93221402168274,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.37129999966621396,1.703297536468506,35.30572032928467,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.4250999997615814,1.5385754108428955,46.82575464248657,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.4493000003814697,1.506877893638611,58.399250984191895,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.47250000042915347,1.4263882831573487,70.10253930091858,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.49599999990463256,1.376715916442871,81.34860706329346,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.5256999999046326,1.3146888299942017,92.71893215179443,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.5293999994277954,1.2967499620437621,104.2448353767395,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,2,10,,9,0,False,0.5084999996185303,1.3726940048217773,115.57365250587463,True,0.0005,1
