,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.303800000333786,1.869507239151001,11.467955589294434,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.37450000019073487,1.6889620107650758,21.778353929519653,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.40329999990463256,1.6008681196212768,32.05908989906311,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.4396999997138977,1.5278004552841187,42.46543002128601,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.45290000042915346,1.4712921592712402,52.81325340270996,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.4626000003814697,1.463649604988098,63.13941812515259,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.454400000333786,1.4742567945480347,73.46474504470825,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.5077000008583069,1.3498444616317749,83.8093330860138,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.5186999997138977,1.3510430995941163,94.20242762565613,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,2,0,False,0.49530000009536745,1.3916133367538452,104.56287360191345,True,0.0005,1
