,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.2848,1.928862177848816,11.70693063735962,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.3641999999046326,1.7048873302459717,21.900320053100586,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.3953000002861023,1.6336676193237305,32.08523392677307,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.3983999999523163,1.5873041793823242,42.11443471908569,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.41750000004768373,1.5636112209320068,52.22389769554138,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.4538999999523163,1.4750706058502197,62.414419651031494,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.49329999933242796,1.3706860712051392,72.48386764526367,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.4501000002861023,1.5367439178466797,82.59212756156921,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.504000000333786,1.3427294645309449,92.65795230865479,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,1,0,False,0.505999999332428,1.3786910800933838,102.88207840919495,True,0.0005,1
