,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.3034999998092651,1.8528638191223143,11.666642665863037,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.3786999997615814,1.6958236463546752,21.852920293807983,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.39419999990463256,1.632450108718872,32.05480146408081,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.42510000042915347,1.5690390279769897,42.1523015499115,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.4392999999046326,1.5103821407318114,52.364378452301025,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.4423999997615814,1.5250773736953736,62.51445150375366,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.49969999990463254,1.3550375221252442,72.65629315376282,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.5354000001907349,1.2816184247970581,82.7394208908081,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.5340999995231629,1.2728276653289794,92.92273330688477,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,7,0,False,0.5094000000953675,1.33042999458313,103.25243330001831,True,0.0005,1
