,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.3201000001430511,1.8441640745162964,10.942324876785278,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.36559999980926516,1.6947049795150757,20.702386617660522,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.3875999997138977,1.629257043647766,30.4358913898468,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.43199999990463256,1.5381678384780884,40.254436016082764,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.40629999985694887,1.5795534870147705,50.048073291778564,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.3736000004291534,1.7445359418869018,59.75272226333618,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.49179999995231627,1.3579581285476685,69.49527907371521,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.505199999666214,1.330881276512146,79.35649681091309,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.5174999998092651,1.307248935699463,89.04481554031372,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,4,10,,0,0,False,0.5378000002861023,1.2424034729003905,98.78524398803711,True,0.0005,1
