,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.3029999998092651,1.8491151067733764,11.645635843276978,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.3570000004291534,1.7161116441726685,21.96349596977234,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.3840000000476837,1.6394830068588258,32.22102117538452,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.4221000003814697,1.549631929397583,42.22316026687622,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.46339999985694885,1.460747253036499,52.38122630119324,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.4281000004291534,1.5415244459152222,62.71019220352173,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.48860000014305116,1.3799258350372314,72.79102087020874,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.5118000000476837,1.3290178268432618,82.88113117218018,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.5142000001907349,1.3143635217666625,93.13762998580933,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,8,10,,3,0,False,0.5118000005722045,1.3380783798217772,103.3451178073883,True,0.0005,1
