,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.3008000003814697,1.8714541374206544,20.97988486289978,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.3551000003814697,1.745193180847168,41.00453448295593,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.3847000002861023,1.6214356735229492,61.00569796562195,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.39260000009536744,1.6449395778656006,80.99776220321655,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.4276000003814697,1.5081175556182862,101.0817482471466,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.4775000002861023,1.4069231344223023,121.09804105758667,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.4142000002861023,1.6949226055145263,141.2818636894226,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.4850000004291534,1.3864124410629273,161.29147338867188,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.5060000005722046,1.3388742206573487,181.32260990142822,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,1,10,,4,0,False,0.5404999994277954,1.2439019060134888,201.43006587028503,True,0.0005,1
