,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.28720000009536745,1.89703741607666,11.424375057220459,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.36240000042915343,1.7097184959411622,21.7218279838562,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.35980000014305114,1.7181982988357545,32.007242918014526,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.38150000009536744,1.6497419231414794,42.317325592041016,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.44750000023841857,1.4880841878890991,52.5660138130188,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.443799999666214,1.5155721628189087,62.87638187408447,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.49919999952316285,1.3670351469039916,73.1346504688263,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.4869,1.4245953346252442,83.42679166793823,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.4910999999523163,1.3895100399017335,93.64147853851318,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.506900000667572,1.3837481685638429,103.97092175483704,True,0.0005,1
