,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.2938999999523163,1.8898270372390746,11.393548965454102,True,0.0005,1
1,True,512,cifar10,0,2,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.35000000014305116,1.7427302350997924,21.75874423980713,True,0.0005,1
2,True,512,cifar10,0,3,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.38980000033378603,1.642710461807251,32.143574953079224,True,0.0005,1
3,True,512,cifar10,0,4,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.4363000002384186,1.5276519758224487,42.475247383117676,True,0.0005,1
4,True,512,cifar10,0,5,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.4491,1.495287635421753,52.834038972854614,True,0.0005,1
5,True,512,cifar10,0,6,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.4840999997138977,1.4062299102783202,63.18891763687134,True,0.0005,1
6,True,512,cifar10,0,7,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.498400000667572,1.3745918964385986,73.5252034664154,True,0.0005,1
7,True,512,cifar10,0,8,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.48920000019073484,1.3582401725769042,83.92160320281982,True,0.0005,1
8,True,512,cifar10,0,9,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.5328000000953674,1.2773330490112305,94.29841542243958,True,0.0005,1
9,True,512,cifar10,0,10,10,10,0.1,0.9,WideResNet-28-10,True,3,10,,8,0,False,0.5201000008583069,1.3049317668914795,104.55672478675842,True,0.0005,1
