,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.3116,1.8166960739135742,18.663023710250854,True,0.0005,1
1,True,512,cifar10,0,2,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.34510000014305114,1.7512096183776855,31.091695308685303,True,0.0005,1
2,True,512,cifar10,0,3,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.3031000004291534,1.8745857286453247,43.61889958381653,True,0.0005,1
3,True,512,cifar10,0,4,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.458100000333786,1.4567769424438477,56.04746437072754,True,0.0005,1
4,True,512,cifar10,0,5,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.4981000002384186,1.3595982767105101,68.49090576171875,True,0.0005,1
5,True,512,cifar10,0,6,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.4561,1.5314717849731445,81.03729200363159,True,0.0005,1
6,True,512,cifar10,0,7,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.5088000002861023,1.3538234292984008,93.4597442150116,True,0.0005,1
7,True,512,cifar10,0,8,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.5439000004291534,1.2412827949523926,106.00130724906921,True,0.0005,1
8,True,512,cifar10,0,9,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.553600000667572,1.2545543684005738,118.416433095932,True,0.0005,1
9,True,512,cifar10,0,10,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.5790000003814697,1.1519206996917724,130.85122299194336,True,0.0005,1
10,True,512,cifar10,0,11,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.5691999997138977,1.2109834659576415,143.26182579994202,True,0.0005,1
11,True,512,cifar10,0,12,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6238000008583069,1.0577577713012696,155.80903935432434,True,0.0005,1
12,True,512,cifar10,0,13,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6580999994277954,0.9634991723060607,168.23929572105408,True,0.0005,1
13,True,512,cifar10,0,14,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.5959,1.1306871934890748,180.663227558136,True,0.0005,1
14,True,512,cifar10,0,15,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6396000002861023,0.9957601415634155,193.07663774490356,True,0.0005,1
15,True,512,cifar10,0,16,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6527999997138977,0.9910090934753418,205.611163854599,True,0.0005,1
16,True,512,cifar10,0,17,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6821999998092652,0.8943563659667969,218.0189971923828,True,0.0005,1
17,True,512,cifar10,0,18,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.669199999332428,0.9663841436386108,230.5591311454773,True,0.0005,1
18,True,512,cifar10,0,19,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.7224999994277954,0.7867779618263244,242.96107149124146,True,0.0005,1
19,True,512,cifar10,0,20,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,4,0,False,0.6987000007629395,0.8535822659492492,255.50141835212708,True,0.0005,1
