,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.30010000033378603,1.8364014860153197,20.22549295425415,True,0.0005,1
1,True,512,cifar10,0,2,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.33740000042915347,1.7402197273254394,36.896867513656616,True,0.0005,1
2,True,512,cifar10,0,3,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.4180000003814697,1.546798274230957,53.567097663879395,True,0.0005,1
3,True,512,cifar10,0,4,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.453100000333786,1.476306943511963,70.25687670707703,True,0.0005,1
4,True,512,cifar10,0,5,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.4919000002861023,1.3861597635269165,86.96020340919495,True,0.0005,1
5,True,512,cifar10,0,6,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.5255000001430511,1.2876225734710693,103.67355418205261,True,0.0005,1
6,True,512,cifar10,0,7,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.5314000001907349,1.3166650856018067,120.3958432674408,True,0.0005,1
7,True,512,cifar10,0,8,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.510399999666214,1.3259525119781495,137.11971783638,True,0.0005,1
8,True,512,cifar10,0,9,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.5841999997138977,1.1489996982574462,153.85388112068176,True,0.0005,1
9,True,512,cifar10,0,10,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6066999994277954,1.0962016284942626,170.58401823043823,True,0.0005,1
10,True,512,cifar10,0,11,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6066,1.1073983905792237,187.248615026474,True,0.0005,1
11,True,512,cifar10,0,12,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.5804999994277954,1.212698749732971,204.01337242126465,True,0.0005,1
12,True,512,cifar10,0,13,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6144000000953674,1.1224068130493163,220.77064108848572,True,0.0005,1
13,True,512,cifar10,0,14,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6616000003814697,0.9555494981765748,237.5116412639618,True,0.0005,1
14,True,512,cifar10,0,15,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6627999998092652,0.9586962613105774,254.25947403907776,True,0.0005,1
15,True,512,cifar10,0,16,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6715999996185302,0.938866771697998,270.97977900505066,True,0.0005,1
16,True,512,cifar10,0,17,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6913999997138977,0.8849910466194153,287.7175726890564,True,0.0005,1
17,True,512,cifar10,0,18,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.6873999999046325,0.9006912794113159,304.4778218269348,True,0.0005,1
18,True,512,cifar10,0,19,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.7118000007629395,0.8104238928794861,321.2035503387451,True,0.0005,1
19,True,512,cifar10,0,20,20,28,0.1,0.9,WideResNet-28-10,True,2,10,,4,0,False,0.690300000667572,0.88221149892807,337.9268968105316,True,0.0005,1
