,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.3132999997615814,1.8217409351348877,18.67311930656433,True,0.0005,1
1,True,512,cifar10,0,2,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.3162000000476837,1.799936176109314,31.489194869995117,True,0.0005,1
2,True,512,cifar10,0,3,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.4071000000476837,1.577705755996704,44.15420365333557,True,0.0005,1
3,True,512,cifar10,0,4,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.452099999666214,1.4547289585113525,56.95003151893616,True,0.0005,1
4,True,512,cifar10,0,5,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.4942000000953674,1.3581056854248046,69.61487293243408,True,0.0005,1
5,True,512,cifar10,0,6,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.5396999995231628,1.2586972463607788,82.25652241706848,True,0.0005,1
6,True,512,cifar10,0,7,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.5282000004768371,1.2848019771575927,95.03433179855347,True,0.0005,1
7,True,512,cifar10,0,8,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.5790000001907348,1.1834708688735962,107.76894736289978,True,0.0005,1
8,True,512,cifar10,0,9,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6028999997138977,1.1116204658508302,120.52602577209473,True,0.0005,1
9,True,512,cifar10,0,10,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6212000000953675,1.046483126926422,133.26711440086365,True,0.0005,1
10,True,512,cifar10,0,11,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6250999995231629,1.0329303258895874,145.92011427879333,True,0.0005,1
11,True,512,cifar10,0,12,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6114999997138977,1.0986176144599915,158.71916151046753,True,0.0005,1
12,True,512,cifar10,0,13,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6370999994277954,1.0155963800430299,171.51990580558777,True,0.0005,1
13,True,512,cifar10,0,14,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6363000002861023,1.0303070087432862,184.347243309021,True,0.0005,1
14,True,512,cifar10,0,15,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.5545000001907349,1.3347278583526612,197.1506061553955,True,0.0005,1
15,True,512,cifar10,0,16,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6706000003814697,0.9127662901878357,209.79679131507874,True,0.0005,1
16,True,512,cifar10,0,17,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6840999993324279,0.8875841286659241,222.57483625411987,True,0.0005,1
17,True,512,cifar10,0,18,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.7014000004768371,0.8382282215118408,235.34795141220093,True,0.0005,1
18,True,512,cifar10,0,19,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.6435000001907348,1.0210551944732666,248.01613998413086,True,0.0005,1
19,True,512,cifar10,0,20,20,28,0.1,0.9,WideResNet-28-10,True,3,10,,1,0,False,0.7120999995231628,0.8097866638183594,260.80767488479614,True,0.0005,1
