,augment,batch_size,dataset,droprate,epoch,epochs,layers,lr,momentum,name,nesterov,num_workers,print_freq,resume,seed,start_epoch,tensorboard,test_acc,test_loss,train_time,use_cuda,weight_decay,widen_factor
0,True,512,cifar10,0,1,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.3060999999523163,1.7924278114318848,29.78716254234314,True,0.0005,1
1,True,512,cifar10,0,2,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.3465000000953674,1.7484680498123168,58.37537670135498,True,0.0005,1
2,True,512,cifar10,0,3,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.40620000009536744,1.5766360696792603,86.99058103561401,True,0.0005,1
3,True,512,cifar10,0,4,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.44489999995231627,1.522449625968933,115.60602831840515,True,0.0005,1
4,True,512,cifar10,0,5,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5005999998569488,1.361011541557312,144.19595217704773,True,0.0005,1
5,True,512,cifar10,0,6,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5263999999046326,1.2822016403198242,172.77027988433838,True,0.0005,1
6,True,512,cifar10,0,7,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5160000000476838,1.2975239702224732,201.351868391037,True,0.0005,1
7,True,512,cifar10,0,8,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5639999994277954,1.199518044090271,229.9245936870575,True,0.0005,1
8,True,512,cifar10,0,9,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5739999998092651,1.1833427295684815,258.5032961368561,True,0.0005,1
9,True,512,cifar10,0,10,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5713000005722045,1.1982674118041992,287.07675218582153,True,0.0005,1
10,True,512,cifar10,0,11,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6204999998092652,1.0586382377624513,315.6547152996063,True,0.0005,1
11,True,512,cifar10,0,12,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6121000001907348,1.1122259645462036,344.23002457618713,True,0.0005,1
12,True,512,cifar10,0,13,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5971999994277954,1.1392814201354982,372.7992813587189,True,0.0005,1
13,True,512,cifar10,0,14,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6174000008583069,1.0787573625564575,401.37499737739563,True,0.0005,1
14,True,512,cifar10,0,15,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6321000004768371,1.0622312417984008,429.94889664649963,True,0.0005,1
15,True,512,cifar10,0,16,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.5985999997138977,1.1172227352142334,458.5227165222168,True,0.0005,1
16,True,512,cifar10,0,17,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6342000003814697,1.05012509765625,487.09873604774475,True,0.0005,1
17,True,512,cifar10,0,18,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6988999996185302,0.8555086999893189,515.6761195659637,True,0.0005,1
18,True,512,cifar10,0,19,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.6508000000953674,1.0059542037963867,544.252995967865,True,0.0005,1
19,True,512,cifar10,0,20,20,28,0.1,0.9,WideResNet-28-10,True,1,10,,2,0,False,0.7054000005722046,0.8261581162452698,572.8273370265961,True,0.0005,1
